date,text,cryptobert_sentiment,cryptobert_sentiment_2,subjectivity,polarity,compound,neg,neu,pos,btc_close_price,btc_target_label,eth_close_price,eth_target_label
2019-03-07,send money transaction fund,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3911.484375,0,138.0345,0
2019-03-08,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3901.131592,1,135.127075,1
2019-03-09,transfer wallet recovery service fall love driving insane know function look,1.0,1.0,0.6,0.5,0.6369,0.0,0.741,0.259,3963.313721,0,137.965332,0
2019-03-10,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3951.599854,0,136.758682,0
2019-03-11,bitcoin sundays thank miners helping recover loss willing share half thanks integrity,0.0,1.0,0.0,0.0,0.5719,0.0,0.701,0.299,3905.227295,1,133.83403,1
2019-03-12,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3909.15625,0,134.442886,0
2019-03-13,ethereum great,1.0,1.0,0.75,0.8,0.6249,0.0,0.631,0.369,3906.717285,1,133.263077,1
2019-03-14,message bitcoin blockchain,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3924.369141,1,133.711594,1
2019-03-15,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3960.911133,1,137.691788,1
2019-03-16,issued london marketing academy awarded successful completion digital course certification exam,1.0,1.0,0.0,0.0,0.4019,0.0,0.803,0.197,4048.72583,0,142.398178,0
2019-03-17,long till noon,2.0,1.0,0.4,-0.05,0.0,0.0,1.0,0.0,4025.229004,1,140.000549,0
2019-03-18,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4032.507324,1,139.374603,1
2019-03-19,token power forum bits media reward,1.0,1.0,0.0,0.0,0.5719,0.0,0.748,0.252,4071.190186,1,140.519196,1
2019-03-20,bitcoin miner theta purchase,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4087.476318,0,140.686356,0
2019-03-21,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4029.326904,0,136.636063,1
2019-03-22,intl angelus image owner guid asset store,1.0,1.0,0.0,0.0,0.3612,0.0,0.828,0.172,4023.968262,1,137.181442,1
2019-03-23,team variante challenge champion,2.0,1.0,0.0,0.0,0.6369,0.0,0.606,0.394,4035.826416,0,138.239868,0
2019-03-24,contract administrator,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4022.168213,0,136.986923,0
2019-03-25,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3963.070557,1,135.031021,1
2019-03-26,character long address shill donation page,1.0,1.0,0.4,-0.05,0.0,0.0,1.0,0.0,3985.080811,1,135.460358,1
2019-03-27,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4087.066162,0,140.988159,0
2019-03-28,satoshi nakamoto draconian rules passports freezes accounts laws great support brutal inet philosophy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4069.107178,1,139.416473,1
2019-03-29,blue horseshoe loves dogecoin,2.0,1.0,0.1,0.0,0.5719,0.0,0.709,0.291,4098.374512,1,142.497421,0
2019-03-30,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4106.660156,0,142.092682,0
2019-03-31,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4105.404297,1,141.514099,1
2019-04-01,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4158.183105,1,141.830322,1
2019-04-02,token power class indent data slash wallet,1.0,1.0,0.0,0.0,-0.2732,0.149,0.851,0.0,4879.87793,1,163.961746,0
2019-04-03,token power,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4973.021973,0,161.458801,0
2019-04-04,sent kraken miles token power,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4922.798828,1,158.052536,1
2019-04-05,issued london marketing academy awarded karina successful completion digital course certification exam bank dead,1.0,1.0,0.0,0.0,0.4019,0.0,0.803,0.197,5036.681152,1,165.514847,1
2019-04-06,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5059.817383,1,165.947205,1
2019-04-07,future stock blockchain year plan started,1.0,1.0,0.125,0.0,0.0,0.0,1.0,0.0,5198.896973,1,174.531647,1
2019-04-08,impressive hack contract bittrex choose pursue security team authorities happy resolve getting police involved willing sizeable bounty finding contact,0.0,1.0,1.0,1.0,0.5106,0.0,0.769,0.231,5289.770996,0,180.25882,0
2019-04-09,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5204.958496,1,176.114578,1
2019-04-10,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5324.551758,0,177.337479,0
2019-04-11,broadly speaking fair assessment blockchain book hash,0.0,1.0,0.60625,0.38125,0.3182,0.0,0.827,0.173,5064.487793,1,165.497025,0
2019-04-12,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5089.539063,1,164.736328,0
2019-04-13,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5096.586426,1,164.513351,1
2019-04-14,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5167.722168,0,167.838516,0
2019-04-15,april standard chartered fined violating sanctions anti money laundering laws,0.0,0.0,0.0,0.0,-0.5423,0.241,0.759,0.0,5067.108398,1,161.574173,1
2019-04-16,data slash wallet,1.0,1.0,0.0,0.0,-0.2732,0.208,0.792,0.0,5235.55957,1,167.623444,0
2019-04-17,sobre bitcoin long live makers,1.0,1.0,0.45,0.043181818181818175,0.0,0.0,1.0,0.0,5251.937988,1,166.95076,1
2019-04-18,odin sell bitcoin,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5298.385742,1,173.814026,0
2019-04-19,blockchain loves,1.0,1.0,0.0,0.0,0.5719,0.0,0.654,0.346,5303.8125,1,173.708435,1
2019-04-20,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5337.88623,0,173.751266,0
2019-04-21,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5314.53125,1,170.046524,1
2019-04-22,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5399.365234,1,171.874664,0
2019-04-23,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5572.362305,0,171.4478,0
2019-04-24,cryptocurrency future token power,1.0,1.0,0.125,0.0,0.0,0.0,1.0,0.0,5464.866699,0,165.826096,0
2019-04-25,bitcoin invented unknown person group people satoshi nakamoto released open source software enjoy beer hard work,1.0,1.0,0.6,-0.1,0.0,0.0,1.0,0.0,5210.515625,1,154.459396,1
2019-04-26,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5279.348145,0,156.347092,1
2019-04-27,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5268.291016,1,158.434937,0
2019-04-28,version type filename index html hash filetype filesize description root file updated april redirects compressed containing entire document contents,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5285.13916,0,157.295074,0
2019-04-29,loan return origin test emergency broadcast system,1.0,0.0,0.0,0.0,-0.3818,0.178,0.822,0.0,5247.352539,1,155.201996,1
2019-04-30,begin public identity player action,1.0,0.0,0.08333333333333334,0.05,0.0,0.0,1.0,0.0,5350.726563,1,162.166031,0
2019-05-01,retiring early value helping define blockchain infrastructure best luck pensive kamen channel drive focus passion success layer,2.0,1.0,0.3,0.1,0.5574,0.0,0.685,0.315,5402.697266,1,160.818344,1
2019-05-02,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5505.283691,1,162.122787,1
2019-05-03,binance trade whales price trump president michael buy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5768.289551,1,167.952408,0
2019-05-04,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5831.16748,0,164.026581,0
2019-05-05,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5795.708496,0,163.450699,1
2019-05-06,data slash wallet blockchain document signature,0.0,0.0,0.0,0.0,-0.2732,0.16,0.84,0.0,5746.807129,1,172.653214,0
2019-05-07,data slash wallet blockchain document signature begin public identity,1.0,0.0,0.0,0.0,-0.2732,0.16,0.84,0.0,5829.501465,1,169.79866,1
2019-05-08,begin public identity quarterly payment,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,5982.45752,1,170.948166,0
2019-05-09,token power steem begin public identity,2.0,1.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,6174.528809,1,170.289307,1
2019-05-10,bull market begin public block version comment going create raven assets,1.0,1.0,0.06666666666666667,0.0,-0.4404,0.195,0.805,0.0,6378.849121,1,173.142746,1
2019-05-11,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7204.771484,0,194.304337,0
2019-05-12,token power,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6972.371582,1,187.325317,1
2019-05-13,received funds,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7814.915039,1,196.846283,1
2019-05-14,default message,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7994.416016,1,217.148575,1
2019-05-15,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8205.167969,0,247.153061,1
2019-05-16,token power,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7884.90918,0,264.01001,0
2019-05-17,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7343.895508,0,243.764587,0
2019-05-18,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7271.208008,1,234.59523,1
2019-05-19,thank stealing honest return dough bitcoin init,1.0,1.0,0.9,0.6,0.2732,0.19,0.513,0.297,8197.689453,0,261.292206,0
2019-05-20,default message buy tokens,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7978.309082,0,251.86441,1
2019-05-21,begin public identity home index channel recommend invoke source default message,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,7963.327637,0,255.215881,0
2019-05-22,begin public identity address token remark default message,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,7680.066406,1,244.698914,1
2019-05-23,begin public identity,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,7881.84668,1,245.965668,1
2019-05-24,contract owner,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7987.371582,1,249.484985,1
2019-05-25,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8052.543945,1,251.759872,1
2019-05-26,test ledger payment chat,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8673.21582,1,267.069641,1
2019-05-27,blockchain document signature collective claims copyright version block museum textual descriptions gives rating testimonial guys shit,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8805.77832,0,272.86264,0
2019-05-28,compound testing control excellence inspire,2.0,1.0,0.0,0.0,0.8316,0.0,0.536,0.464,8719.961914,0,271.768707,0
2019-05-29,token power fuck shit faster knew soon love moment loved kind unstoppable uncontrollable running forever,2.0,0.0,0.6666666666666666,-0.03333333333333336,-0.4404,0.305,0.515,0.18,8659.487305,0,269.455688,0
2019-05-30,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8319.472656,1,255.858948,1
2019-05-31,token power uniswap testing lang,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8574.501953,0,268.113556,0
2019-06-01,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8564.016602,1,265.391266,1
2019-06-02,bicycle angel registry angelus guid owner victoria serial number retailer info christian hammer muenster germany date purchase manufacturer color purple style dutch commuter asset image store,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8742.958008,0,270.225525,0
2019-06-03,bicycle angel registry angelus guid note correction spelling victoria owner serial number retailer info christian hammer muenster germany date purchase manufacturer color purple style dutch commuter asset image store,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8208.995117,0,252.607925,0
2019-06-04,default message crushing francis bitcoin ambassador montreal,0.0,1.0,0.9,0.4,-0.3612,0.185,0.815,0.0,7707.770996,1,241.338791,1
2019-06-05,book awesome payment request invoice merchant ledger,1.0,1.0,1.0,1.0,0.6249,0.0,0.745,0.255,7824.231445,0,247.05101,1
2019-06-06,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7822.023438,1,249.474335,1
2019-06-07,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8043.951172,0,250.930359,0
2019-06-08,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7954.12793,0,245.738098,0
2019-06-09,token power withdraw address addr,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7688.077148,1,233.0867,1
2019-06-10,token power,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.32959,0,247.520126,0
2019-06-11,crypto conference speakers accidentally sent address contact,0.0,1.0,0.0,0.0,-0.34,0.179,0.821,0.0,7927.714355,1,245.78183,1
2019-06-12,large leaf later guitar frozen year siren obvious rural draw cactus chief salon reward trumpet voyage pulp issue replace knife vendor early spray return,1.0,1.0,0.21428571428571427,0.10714285714285714,0.0,0.0,1.0,0.0,8145.857422,1,260.90329,0
2019-06-13,token power https double,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8230.923828,1,256.168793,1
2019-06-14,token power issued london marketing academy awarded olivia successful completion digital course certification exam linda charles maurice reali donation capital,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8693.833008,1,264.087463,1
2019-06-15,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8838.375,1,269.019318,1
2019-06-16,token power trading handle help brother sick short expenses hospital,1.0,1.0,0.8571428571428571,-0.7142857142857143,-0.1531,0.183,0.667,0.15,8994.488281,1,269.223206,1
2019-06-17,shalom weeks months publishing bible nkjv ethereum blockchain button decode plain english token power,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9320.352539,0,274.351105,0
2019-06-18,issued london marketing academy awarded successful completion digital course certification exam custom limit followed,1.0,1.0,0.0,0.0,0.4019,0.0,0.803,0.197,9081.762695,1,265.051849,1
2019-06-19,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9273.521484,1,269.431793,1
2019-06-20,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9527.160156,1,271.695007,1
2019-06-21,today anniversary thank power change world economy special thanks aidan alex shin benny clover david fernando gavin wood genki jack kanda kawasaki sato honda nakamura wada kota mamoru matthew mike richard brown tanaka anno sota wallace lynch kimura yuki wilcox satoshi nakamoto mobile currency test,2.0,1.0,0.0,0.0,0.3612,0.0,0.828,0.172,10144.556641,1,294.910278,1
2019-06-22,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10701.691406,1,309.38031,0
2019-06-23,default message,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10855.371094,1,307.827789,1
2019-06-24,raccoon airport ecology double slow oven question street cost enlist payment alex live test external node,2.0,1.0,0.19999999999999998,-0.15000000000000002,0.0,0.0,1.0,0.0,11011.102539,1,310.424683,1
2019-06-25,live test node transaction labeled matthew chapter actually apologize mismatch,1.0,1.0,0.5,0.13636363636363635,0.0,0.0,1.0,0.0,11790.916992,1,318.126312,1
2019-06-26,buy address recipient love tell start deny remember world support,1.0,1.0,0.6,0.5,0.4215,0.129,0.645,0.226,13016.231445,0,336.753174,0
2019-06-27,exchange crypto order,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11182.806641,1,294.267639,1
2019-06-28,token power live external node sent ether days contact icloud,1.0,1.0,0.3,0.06818181818181818,0.0,0.0,1.0,0.0,12407.332031,0,311.226105,1
2019-06-29,default message,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11959.371094,0,320.058899,0
2019-06-30,default message primeros satoshi,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10817.155273,0,290.695984,1
2019-07-01,default message,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10583.134766,1,293.641113,0
2019-07-02,satoshi secunda,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10801.677734,1,291.596436,1
2019-07-03,token power live node trade scammer instantly exchange launches july,1.0,0.0,0.5833333333333333,0.06818181818181818,0.0,0.0,1.0,0.0,11961.269531,0,303.099976,0
2019-07-04,double espresso thank token service purchase,1.0,1.0,0.0,0.0,0.3612,0.0,0.815,0.185,11215.4375,0,284.523224,1
2019-07-05,drop gold buy bitcoin message deleted peter live node external hello runner team trying think methods email,1.0,1.0,0.0,0.0,-0.2732,0.139,0.861,0.0,10978.459961,1,287.997528,0
2019-07-06,transfer address approve,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11208.550781,1,287.547119,1
2019-07-07,issued london marketing academy awarded successful completion digital course certification exam transfer address approve,0.0,1.0,0.0,0.0,0.4019,0.0,0.803,0.197,11450.84668,1,305.700562,1
2019-07-08,live node circle fuel evolve nose priority atom lounge kitten rally cabbage transfer address approve issued london marketing academy awarded successful completion digital course certification exam natalia,1.0,1.0,0.5,0.13636363636363635,0.0,0.0,1.0,0.0,12285.958008,1,313.251404,0
2019-07-09,live node listing,1.0,1.0,0.5,0.13636363636363635,0.0,0.0,1.0,0.0,12573.8125,0,308.881012,0
2019-07-10,transfer address approve love vanessa edward stop thinking,1.0,1.0,0.6,0.5,0.6369,0.0,0.741,0.259,12156.512695,0,290.002319,0
2019-07-11,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11358.662109,1,268.704041,1
2019-07-12,work hard,1.0,1.0,0.5416666666666666,-0.2916666666666667,-0.1027,0.167,0.833,0.0,11815.986328,0,276.276703,0
2019-07-13,transfer address approve satoshi nomic game lista gave astonishment thought martian monsters attention riveted nearer incident simultaneously shells burst near body hood twisted round time receive dodge shell text coking coal contract bitcoin orders concluded cancelled shanghai composite index bear market zhengzhou methanol triggered stop loss price transaction current iron held created firm shall rule world amen,1.0,1.0,0.4,-0.4,0.0,0.0,1.0,0.0,11392.378906,0,269.458801,0
2019-07-14,transfer address approve,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10256.058594,1,227.578064,1
2019-07-15,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10895.089844,0,229.776001,0
2019-07-16,season pass refund,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9477.641602,1,199.188675,1
2019-07-17,transfer address approve season pass refund,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9693.802734,1,211.48497,1
2019-07-18,live node like sell jacaranda email icloud,1.0,1.0,0.5,0.13636363636363635,0.3612,0.0,0.828,0.172,10666.482422,0,226.566162,0
2019-07-19,long live makers interest mutual profit alliance dark horizon clan decided officially sign aggression pact member faction aggressively hostile intent members displayed applies areas known unknown space violation treaty dealt diplomatically find opportunity wealth,1.0,1.0,0.45,0.043181818181818175,0.7096,0.0,0.651,0.349,10530.732422,1,221.33342,1
2019-07-20,address reveal true identity satoshi nakamoto transfer approve look phil posted random waffle ethereum blockchain,1.0,1.0,0.65,0.35,0.4215,0.0,0.811,0.189,10767.139648,0,229.119217,0
2019-07-21,transfer address approve,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10599.105469,0,225.630768,0
2019-07-22,transfer address approve live node,1.0,1.0,0.5,0.13636363636363635,0.0,0.0,1.0,0.0,10343.106445,0,217.560013,0
2019-07-23,transfer address approve proof ownership bittrex,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9900.767578,0,212.728516,1
2019-07-24,transfer address uint value text blockchain forever order dangerous signal appeared iron contract current price cover thirds long position crosses parsing path line,2.0,1.0,0.0,0.0,0.34,0.0,0.833,0.167,9811.925781,1,217.046371,1
2019-07-25,phase sponsorship,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9911.841797,0,219.617996,1
2019-07-26,parsing value path line position,1.0,1.0,0.0,0.0,0.34,0.0,0.806,0.194,9870.303711,0,219.629608,0
2019-07-27,title buy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9477.677734,1,207.40831,1
2019-07-28,welcome crypto trust wallet html head title meta content style script language javascript function typeof undefined false bits plain coded length string join return replace input state math floor round output array temp ciphertext password concat slice plaintext null original document value nbsp para result search notepad wrong window open self focus write body close print keycode event true center table type size button decrypt onclick text navigator match android visibility hidden,1.0,1.0,0.9,0.8,0.743,0.0,0.656,0.344,9552.860352,0,211.186554,1
2019-07-29,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9519.145508,1,211.268051,0
2019-07-30,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9607.423828,1,210.522598,1
2019-07-31,revoke order iron contract price breaks yuan close long position,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10085.62793,1,218.654144,0
2019-08-01,bicycle angel registry angelus guid registration type theft owner ryan lawrence serial number retailer info date purchase manufacturer enduro santa cruz color blue frame orange forks style customized adaptive asset image additional information,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10399.668945,1,217.808441,1
2019-08-02,hello system withdraw request trader statement sale result transfer address approve,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10518.174805,1,217.871567,1
2019-08-03,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10821.726563,1,222.490341,1
2019-08-04,mark chapter beginning gospel jesus christ written prophets behold send messenger face prepare voice crying wilderness lord paths straight john came baptizing preaching baptism repentance remission sins land jerusalem went baptized jordan river confessing clothed camel hair leather belt waist locusts wild honey preached saying comes mightier sandal strap worthy stoop loose water baptize holy spirit pass days immediately coming heavens parting descending like dove heaven beloved pleased drove tempted satan beasts angels ministered prison kingdom time fulfilled hand repent believe walked simon andrew brother casting fishermen said follow fishers left nets followed gone little farther james boat mending called father hired servants sabbath entered synagogue taught astonished teaching having authority scribes unclean cried come destroy know rebuked quiet convulsed loud amazed questioned doctrine commands spirits obey fame spread region soon house wife mother sick fever told took lifted served evening brought demon possessed city gathered door healed diseases cast demons allow speak knew morning risen long daylight departed solitary place prayed searched found looking towns preach purpose forth synagogues leper imploring kneeling willing clean moved compassion stretched touched cleansed spoken leprosy strictly warned sent away priest offer cleansing things moses commanded testimony began proclaim freely matter longer openly enter outside deserted places direction heard room receive near word bringing paralytic carried crowd uncovered roof broken lying faith forgiven sitting reasoning hearts blasphemies forgive perceived reasoned reason easier arise walk power earth arose presence glorified multitude passed levi office happened dining collectors sinners disciples pharisees eating eats drinks need physician righteous fasting fast friends bridegroom taken sews piece cloth garment pulls tear worse puts wine wineskins bursts spilled ruined pluck heads grain look lawful read david hungry high priests gave withered watched closely heal accuse step forward good evil save life kill kept silent looked anger grieved hardness stretch restored plotted withdrew great tyre small ready lest crush afflictions pressed touch fell sternly known mountain wanted appointed sicknesses peter sons thunder philip matthew thomas judas betrayed bread people hold mind ruler casts parables divided stand strong plunder goods binds assuredly utter blasphemes forgiveness subject eternal condemnation brothers standing calling seeking answered circle sister teach facing listen sower sowed seed wayside birds devoured stony ground sprang depth scorched root thorns grew choked yielded crop increased produced ears hear asked parable given mystery seeing perceive hearing understand turn sows ones sown takes likewise gladness endure afterward tribulation persecution arises sake stumble cares world deceitfulness riches desires entering choke unfruitful accept bear fruit lamp basket lampstand hidden revealed secret light heed measure measured scatter sleep night rise sprout grow yields crops blade head ripens sickle harvest shall liken picture mustard smaller seeds grows greater herbs shoots large branches nest shade spoke able explained cross boats windstorm waves beat filling stern asleep pillow awoke teacher care perishing wind peace ceased calm fearful feared exceedingly country tombs dwelling bind chains bound shackles pulled apart pieces tame mountains cutting stones afar worshiped implore torment legion begged earnestly herd swine feeding permission violently steep drowned fled right afraid plead depart permit home tell marveled crossed rulers feet daughter lies point death hands live thronged certain woman flow blood years suffered physicians spent better clothes fountain dried felt body affliction knowing turned thronging thing fearing trembling truth speaking dead trouble permitted tumult wept wailed loudly commotion weep child sleeping ridiculed translated girl overcome amazement wisdom mighty works performed carpenter mary sisters offended prophet honor relatives work laid unbelief villages circuit journey staff copper money belts wear sandals tunics stay till shake dust tolerable judgment anointed king baptist powers elijah beheaded raised herodias married held protected gladly opportune birthday feast nobles officers chief danced want swore half haste platter sorry oaths refuse executioner corpse tomb apostles aside rest going multitudes departing foot cities arrived sheep shepherd hour late surrounding buy denarii worth loaves fish groups green grass ranks hundreds fifties blessed broke filled baskets fragments eaten pray middle straining rowing watch walking supposed ghost troubled talked cheer greatly understood heart hardened anchored recognized carry beds marketplaces defiled unwashed fault jews wash special holding tradition elders marketplace received washing cups pitchers vessels couches according isaiah prophesy hypocrites honors lips vain worship doctrines commandments laying commandment reject curses says profit gift making effect handed enters defile concerning understanding stomach eliminated purifying foods defiles proceed thoughts adulteries fornications murders thefts covetousness wickedness deceit lewdness blasphemy pride foolishness young greek birth asking children throw dogs table crumbs midst deaf impediment speech fingers spat tongue sighed opened loosed plainly widely proclaimed makes mute continued houses faint satisfy thanks leftover dispute sign testing deeply generation seek getting forgotten loaf charged beware leaven aware eyes remember blind town spit trees clearly caesarea road suffer rejected killed rebuke mindful deny lose loses gains soul exchange ashamed words adulterous sinful glory taste present transfigured shining white snow launderer whiten appeared talking rabbi tabernacles cloud overshadowed suddenly anymore seen questioning rising meant restores treated contempt wished disputing running greeted discussing seizes throws foams mouth teeth rigid faithless bring wallowed foaming happening childhood thrown fire help possible believes tears dumb command privately kind prayer disputed greatest servant arms receives forbade forbid miracle gives drink belong means reward causes millstone hung neck maimed hell quenched worm lame seasoned sacrifice salt flavor season accustomed divorce write certificate dismiss wrote precept creation male female leave joined flesh separate divorces marries commits adultery husband displeased knelt inherit commit murder steal false witness defraud youth loved lack sell poor treasure sorrowful possessions hard trust needle rich saved impossible lands hundredfold mothers persecutions happen condemn deliver gentiles mock scourge grant prepared considered exercise slave serve ransom jericho begging mercy stood throwing rose sight drew bethany mount olives village opposite find colt tied street loosing threw leafy hosanna highest temple tree leaves figs response drive bought sold overturned tables changers seats doves wares nations thieves sought roots remembering cursed removed doubt praying trespasses question answer counted planted vineyard hedge built tower leased vintage wounded shamefully beating killing respect heir inheritance owner scripture stone builders cornerstone marvelous catch true regard person taxes caesar hypocrisy test denarius image inscription render resurrection dies raise offspring dying died mistaken scriptures marry marriage book burning bush passage abraham isaac jacob living perceiving israel love strength neighbor scribe oneself burnt offerings sacrifices wisely dared enemies footstool calls common desire robes greetings best feasts devour widows pretense prayers treasury widow mites abundance poverty livelihood manner buildings answering deceives deceive wars rumors nation earthquakes famines troubles beginnings sorrows councils beaten kings arrest worry betray parents cause hated endures abomination desolation daniel ought reader flee housetop field pregnant nursing babies flight winter created shortened elect chose signs wonders darkened moon stars fall shaken clouds gather winds farthest learn branch tender summer doors knows doorkeeper master midnight crowing rooster passover unleavened trickery uproar alabaster flask costly spikenard poured indignant fragrant wasted criticized sharply wish anoint burial memorial glad promised conveniently lamb meet carrying pitcher goes guest upper furnished dips dish born drank covenant shed vine sung hymn strike scattered today crows twice times vehemently named distressed abba temptation weak returned heavy resting betrayer swords clubs signal whomever kiss seize lead safely kissed sword struck robber daily forsook linen naked assembled distance courtyard warmed council bore testimonies agree build testify tore witnesses think condemned deserving blindfold palms girls warming denied porch crowed later surely shows curse swear thought consultation delivered pilate accused releasing prisoner requested chained fellow rebels committed rebellion aloud release envy stirred crucify wanting gratify released scourged crucified soldiers hall praetorium garrison purple twisted crown salute hail reed bowing knee mocked compelled alexander rufus passing skull mingled myrrh garments lots determine accusation robbers numbered transgressors blasphemed wagging mocking descend reviled darkness lama forsaken sponge sour offered breathed veil torn centurion truly women preparation joseph prominent member waiting taking courage summoning granted fine wrapped hewn rock rolled observed past spices early week roll robe alarmed quickly trembled mourned alive form creature tongues serpents deadly hurt recover working confirming accompanying amen,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10970.18457,1,222.669724,1
